bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
-281.2463423156738,-280.95100964864093,-281.0986759821574,0.0031693010373927224,0.006433423092299694,0.00026753097093464966
-280.95100964864093,-280.65567698160805,-280.8033433151245,0.003101580929756682,0.007618527346144374,0.0004054233224594344
-280.65567698160805,-280.3603443145752,-280.5080106480916,0.002803612456155621,0.005586920053839208,0.00018206992475747907
-280.3603443145752,-280.0650116475423,-280.21267798105873,0.002681716262409921,0.0071106255230680825,0.0007147795894293754
-280.0650116475423,-279.7696789805094,-279.91734531402585,0.0026343121870636395,0.006264122484607597,0.00020727254565423254
-279.7696789805094,-279.47434631347653,-279.62201264699297,0.002329571702698825,0.008972932207681151,0.00046418869315109607
-279.47434631347653,-279.17901364644365,-279.3266799799601,0.0022144475197165025,0.005586920053839208,0.000414990282554942
-279.17901364644365,-278.88368097941077,-279.0313473129272,0.0020586912721535337,0.0060948218769155,0.00022251477461713573
-278.88368097941077,-278.5883483123779,-278.73601464589433,0.0018555309492427798,0.007787827953836471,0.00022297867915912624
-278.5883483123779,-278.29301564534506,-278.44068197886145,0.002038375239862287,0.0049097176230717635,0.0005013560447174276
-278.29301564534506,-277.9976829783122,-278.1453493118286,0.001699774701678683,0.006433423092299694,5.83903570911106e-05
-277.9976829783122,-277.7023503112793,-277.85001664479574,0.001408578238841377,0.004063214584610333,8.030153529061388e-05
-277.7023503112793,-277.4070176442464,-277.55468397776286,0.00139503421731462,0.005248318838455013,0.00014558919625768733
-277.4070176442464,-277.11168497721354,-277.25935131073,0.0011106097652395647,0.005586920053839208,3.297904017960264e-05
-277.11168497721354,-276.81635231018066,-276.9640186436971,0.0010970657437128076,0.0060948218769155,0.00020192732144764933
-276.81635231018066,-276.5210196431478,-276.6686859766642,0.001191873894404242,0.005925521269223402,0.00022516396751233822
-276.5210196431478,-276.2256869761149,-276.37335330963134,0.0009074494423310665,0.005417619446147111,0.00013738166284235932
-276.2256869761149,-275.930354309082,-276.07802064259846,0.0010293456360763909,0.005079018230762916,8.609378664944986e-05
