system,arm,release_role,data_identity,n,seeds,metric,mean,std,minimum,maximum
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",weighted_pmf_error,1.478547219831933,0.0398457350888156,1.432017559077396,1.5293396165691775
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",pmf_error_improvement,0.002898525026291473,0.001174328550126712,0.001500075030927528,0.0043735235239810155
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",proposal_basin_l1,0.0065065428503469185,0.0017266959931808669,0.004520149609889784,0.008729739470575463
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",weighted_basin_l1,0.0008474408116187904,0.0003181262724343357,0.0004537182071660522,0.001232831609884008
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",proposal_energy_mean_error,0.02838976272607141,0.04108728374785419,-0.02730289667071517,0.07058855199243297
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",weighted_energy_mean_error,0.002998317894310413,0.000640153836211565,0.002125300218521531,0.0036423731230303957
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",proposal_energy_mean_abs_error,0.04659169383988152,0.01798214610523623,0.02730289667071517,0.07058855199243297
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",weighted_energy_mean_abs_error,0.002998317894310413,0.000640153836211565,0.002125300218521531,0.0036423731230303957
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",valid_mask_fraction,1.0,0.0,1.0,1.0
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",support_mask_fraction,1.0,0.0,1.0,1.0
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",included_sample_fraction,1.0,0.0,1.0,1.0
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",ess_fraction,0.9856329554110146,0.0038482027482197086,0.9813366468613355,0.9906740832808899
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",max_weight,4.815711812019193e-05,2.9891267527687102e-05,2.662094630068168e-05,9.042721649166197e-05
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",top_0p1_percent_mass,0.0021405070371353454,7.860487002787351e-05,0.0020450253068702295,0.0022375481839844724
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",top_1_percent_mass,0.01580227533152841,0.0009753762144941672,0.01487476909187535,0.01715024407621968
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",logw_variance,0.025952594032228365,0.0046597076540220465,0.022232495368393498,0.032523265677591014
mb2d,equilibrium_bridge_only,primary,equilibrium_exact_v1,3,"0,1,2",logw_span,6.264883716901143,0.5600150634713196,5.826607704162598,7.055301785469055
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",proposal_js,0.08489558327161258,0.004980536666610688,0.0793199735232697,0.09141072636250358
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",weighted_js,0.00011777822899409079,1.6328937591838343e-05,9.522482356344553e-05,0.00013335135253702478
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",js_improvement,0.0847778050426185,0.004993963532279587,0.0791952150123879,0.09131550153894014
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",proposal_pmf_error,1.5852489114559294,0.1903087337862314,1.3488401640200212,1.8148503198508297
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",weighted_pmf_error,0.00097131319063339,0.0001313574287433653,0.0007902465455213295,0.0010978091834184201
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",pmf_error_improvement,1.584277598265296,0.1904026613089978,1.3478142801770607,1.8140600733053083
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",valid_mask_fraction,1.0,0.0,1.0,1.0
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",support_mask_fraction,1.0,0.0,1.0,1.0
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",included_sample_fraction,1.0,0.0,1.0,1.0
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",ess_fraction,0.5653837499831152,0.08142737384898467,0.45052464636233913,0.6299663119631694
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",max_weight,0.0009925559231002505,0.00113847474783648,0.00011801127402577549,0.002600539941340685
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",top_0p1_percent_mass,0.003385775654047999,0.0013615775756363729,0.002377260809225845,0.00531060113098647
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",top_1_percent_mass,0.021629947713032987,0.001713089409755376,0.01924004872671503,0.02316884504398331
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",logw_variance,4.915491854716935,0.3641349866640048,4.400780239899637,5.186826143742691
mb_cg1d,energy_only,primary,endpoint_independent_energy_bms,3,"0,1,2",logw_span,13.636225382486979,1.4830227194876626,12.21142578125,15.681477069854736
